stkcd,shortname,aisoftinvest,aihardinvest,aiinvesttotal,aiinvestlevel,year,AI_Intensity,AI_Amount,AI_Dummy,first_ai_year,Treat,Post,IV1,IV2,AI_Intensity_lag1,AI_Amount_lag1,AI_Dummy_lag1
603101,汇嘉时代,6450606.18,18048186.13,24498792.31,0.0115,2016,24498792.31,17.014134421648944,1,2016,1,1,127443425.31747851,,,,
603101,汇嘉时代,6489308.29,19517436.29,26006744.58,0.0107,2017,26006744.58,17.073866507720236,1,2016,1,1,122727009.01785138,,24498792.31,17.014134421648944,1.0
603101,汇嘉时代,12445546.57,47594005.18,60039551.75,0.0144,2018,60039551.75,17.910514115501257,1,2016,1,1,135578842.30059227,,26006744.58,17.073866507720236,1.0
603101,汇嘉时代,11482723.01,49349086.35,60831809.36,0.016,2019,60831809.36,17.923623406827243,1,2016,1,1,142788275.93914923,,60039551.75,17.910514115501257,1.0
603101,汇嘉时代,9935543.51,36983103.69,46918647.2,0.0115,2020,46918647.2,17.663925770592822,1,2016,1,1,142510111.68382886,,60831809.36,17.923623406827243,1.0
603101,汇嘉时代,9811939.3,47763030.36,57574969.66,0.0128,2021,57574969.66,17.868598494074714,1,2016,1,1,136327382.172662,,46918647.2,17.663925770592822,1.0
603101,汇嘉时代,11765337.58,42969396.76,54734734.34,0.0129,2022,54734734.34,17.818009081211763,1,2016,1,1,127032671.78248058,,57574969.66,17.868598494074714,1.0
603101,汇嘉时代,10155627.04,45816711.85,55972338.89,0.0131,2023,55972338.89,17.84036819613984,1,2016,1,1,136101505.17990837,,54734734.34,17.818009081211763,1.0
603102,百合股份,1665212.05,1356261.64,3021473.69,0.0033,2021,3021473.69,14.921255578114543,1,2021,1,1,136327382.172662,,,,
603102,百合股份,1613622.04,1773694.36,3387316.4,0.002,2022,3387316.4,15.035548838658176,1,2021,1,1,127032671.78248058,,3021473.69,14.921255578114543,1.0
603102,百合股份,1665510.24,1535821.11,3201331.35,0.0018,2023,3201331.35,14.979077640491441,1,2021,1,1,136101505.17990837,,3387316.4,15.035548838658176,1.0
603103,横店影视,1504139.54,25545792.71,27049932.25,0.0089,2017,27049932.25,17.113195095601224,1,2017,1,1,122727009.01785138,,,,
603103,横店影视,1606516.41,31544830.2,33151346.61,0.0103,2018,33151346.61,17.31659392565525,1,2017,1,1,135578842.30059227,,27049932.25,17.113195095601224,1.0
603103,横店影视,3049213.65,31094035.82,34143249.47,0.0099,2019,34143249.47,17.34607548081596,1,2017,1,1,142788275.93914923,,33151346.61,17.31659392565525,1.0
603103,横店影视,3503846.31,25129882.62,28633728.93,0.0081,2020,28633728.93,17.17009594906356,1,2017,1,1,142510111.68382886,,34143249.47,17.34607548081596,1.0
603103,横店影视,2999178.45,22868446.19,25867624.64,0.0047,2021,25867624.64,17.068502769509465,1,2017,1,1,136327382.172662,,28633728.93,17.17009594906356,1.0
603103,横店影视,2521543.83,18749401.26,21270945.09,0.0047,2022,21270945.09,16.87285266620602,1,2017,1,1,127032671.78248058,,25867624.64,17.068502769509465,1.0
603103,横店影视,2393895.16,13110651.24,15504546.4,0.0035,2023,15504546.4,16.55664391950695,1,2017,1,1,136101505.17990837,,21270945.09,16.87285266620602,1.0
603103,横店影视,2360143.42,12527562.57,14887705.99,0.0037,2024,14887705.99,16.51604639615945,1,2017,1,1,392510522.886506,,15504546.4,16.55664391950695,1.0
603106,恒银金融,2412514.26,1020170.41,3432684.67,0.0015,2017,3432684.67,15.048853506931204,1,2017,1,1,122727009.01785138,,,,
603106,恒银金融,5622733.15,1184552.07,6807285.22,0.0029,2018,6807285.22,15.733504099437976,1,2017,1,1,135578842.30059227,,3432684.67,15.048853506931204,1.0
603106,恒银金融,4150507.49,1520516.23,5671023.72,0.0021,2019,5671023.72,15.550880386006238,1,2017,1,1,142788275.93914923,,6807285.22,15.733504099437976,1.0
603106,恒银科技,2691511.82,1347622.82,4039134.64,0.0016,2020,4039134.64,15.21154127655161,1,2017,1,1,142510111.68382886,,5671023.72,15.550880386006238,1.0
603106,恒银科技,1375287.27,1605340.32,2980627.59,0.0012,2021,2980627.59,14.907644772479276,1,2017,1,1,136327382.172662,,4039134.64,15.21154127655161,1.0
603106,恒银科技,521368.52,1244978.84,1766347.36,0.0008,2022,1766347.36,14.384424900036125,1,2017,1,1,127032671.78248058,,2980627.59,14.907644772479276,1.0
603106,恒银科技,971654.44,925309.74,1896964.18,0.001,2023,1896964.18,14.455765893450852,1,2017,1,1,136101505.17990837,,1766347.36,14.384424900036125,1.0
603109,神驰机电,2428852.0,1729798.12,4158650.12,0.0023,2019,4158650.12,15.240701329657048,1,2019,1,1,142788275.93914923,,,,
603109,神驰机电,4313766.23,5328509.1,9642275.33,0.0045,2020,9642275.33,16.081667772528952,1,2019,1,1,142510111.68382886,,4158650.12,15.240701329657048,1.0
603109,神驰机电,1603443.99,5927413.76,7530857.75,0.0029,2021,7530857.75,15.834519637098275,1,2019,1,1,136327382.172662,,9642275.33,16.081667772528952,1.0
603109,神驰机电,2455645.56,3370111.45,5825757.01,0.002,2022,5825757.01,15.577799679421906,1,2019,1,1,127032671.78248058,,7530857.75,15.834519637098275,1.0
603109,神驰机电,677695.19,4612082.34,5289777.53,0.0016,2023,5289777.53,15.481286937173588,1,2019,1,1,136101505.17990837,,5825757.01,15.577799679421906,1.0
603113,金能科技,173231.12,100587166.8,100760397.9,0.0084,2020,100760397.9,18.428255968353113,1,2020,1,1,142510111.68382886,,,,
603113,金能科技,1719728.96,488499341.4,490219070.4,0.0374,2021,490219070.4,20.01036293364625,1,2020,1,1,136327382.172662,,100760397.9,18.428255968353113,1.0
603113,金能科技,7128108.81,363930636.5,371058745.3,0.0227,2022,371058745.3,19.731870953858436,1,2020,1,1,127032671.78248058,,490219070.4,20.01036293364625,1.0
603113,金能科技,8440965.1,323934656.0,332375621.1,0.0182,2023,332375621.1,19.621776279206788,1,2020,1,1,136101505.17990837,,371058745.3,19.731870953858436,1.0
603115,海星股份,178858.56,2706985.17,2885843.73,0.0018,2019,2885843.73,14.87532821575982,1,2019,1,1,142788275.93914923,,,,
603115,海星股份,119238.84,3655743.05,3774981.89,0.0023,2020,3774981.89,15.143906408204659,1,2019,1,1,142510111.68382886,,2885843.73,14.87532821575982,1.0
603115,海星股份,59619.12,4591022.13,4650641.25,0.002,2021,4650641.25,15.352515886305657,1,2019,1,1,136327382.172662,,3774981.89,15.143906408204659,1.0
603115,海星股份,2458558.44,3908496.73,6367055.17,0.0027,2023,6367055.17,15.66664778101145,1,2019,1,1,136101505.17990837,,4650641.25,15.352515886305657,1.0
603116,红蜻蜓,11168.75,9535638.2,9537138.2,0.0024,2015,9537138.2,16.07070412423937,1,2015,1,1,140522083.91206482,,,,
603116,红蜻蜓,19499593.68,8242160.6,27741754.28,0.006,2017,27741754.28,17.138449246984653,1,2015,1,1,122727009.01785138,,9537138.2,16.07070412423937,1.0
603116,红蜻蜓,17499204.67,7126939.13,24626143.8,0.0053,2018,24626143.8,17.019319233281934,1,2015,1,1,135578842.30059227,,27741754.28,17.138449246984653,1.0
603116,红蜻蜓,12918412.43,7175813.23,20094225.66,0.0043,2019,20094225.66,16.81594310092485,1,2015,1,1,142788275.93914923,,24626143.8,17.019319233281934,1.0
603116,红蜻蜓,12946982.43,3526025.49,16473007.92,0.0036,2021,16473007.92,16.617233776421113,1,2015,1,1,136327382.172662,,20094225.66,16.81594310092485,1.0
603116,红蜻蜓,6361315.24,7755783.34,14117098.58,0.003,2022,14117098.58,16.462897356748094,1,2015,1,1,127032671.78248058,,16473007.92,16.617233776421113,1.0
603116,红蜻蜓,7692187.19,9135666.31,16827853.5,0.0039,2023,16827853.5,16.63854607735139,1,2015,1,1,136101505.17990837,,14117098.58,16.462897356748094,1.0
603117,万林股份,742017.63,7340091.58,8082109.21,0.0019,2016,8082109.21,15.9051635610037,1,2016,1,1,127443425.31747851,,,,
603118,共进股份,6827961.46,24614012.3,31441973.76,0.0068,2015,31441973.76,17.263654333985357,1,2015,1,1,140522083.91206482,,,,
603118,共进股份,28240589.13,19550987.42,47791576.55,0.0066,2017,47791576.55,17.682359980053462,1,2015,1,1,122727009.01785138,,31441973.76,17.263654333985357,1.0
603118,共进股份,25434925.75,18547774.69,43982700.44,0.0054,2018,43982700.44,17.59930696548826,1,2015,1,1,135578842.30059227,,47791576.55,17.682359980053462,1.0
603118,共进股份,20809037.52,15830074.29,36639111.81,0.0044,2019,36639111.81,17.416626883776175,1,2015,1,1,142788275.93914923,,43982700.44,17.59930696548826,1.0
603118,共进股份,20955666.84,15649409.08,36605075.92,0.0042,2020,36605075.92,17.415697502412947,1,2015,1,1,142510111.68382886,,36639111.81,17.416626883776175,1.0
603118,共进股份,20185954.65,16185164.48,36371119.13,0.0037,2021,36371119.13,17.409285614674236,1,2015,1,1,136327382.172662,,36605075.92,17.415697502412947,1.0
603118,共进股份,30761339.66,23796202.24,54557541.9,0.0052,2022,54557541.9,17.814766535661335,1,2015,1,1,127032671.78248058,,36371119.13,17.409285614674236,1.0
603118,共进股份,31209021.96,23952192.35,55161214.31,0.0054,2023,55161214.31,17.825770643097716,1,2015,1,1,136101505.17990837,,54557541.9,17.814766535661335,1.0
603121,华培动力,3149818.75,3087355.38,6237174.13,0.0087,2018,6237174.13,15.646037934318793,1,2018,1,1,135578842.30059227,,,,
603121,华培动力,2227839.36,3906113.7,6133953.06,0.0044,2019,6133953.06,15.629350134224962,1,2018,1,1,142788275.93914923,,6237174.13,15.646037934318793,1.0
603121,华培动力,1857487.95,2861620.12,4719108.07,0.0029,2020,4719108.07,15.367130583389082,1,2018,1,1,142510111.68382886,,6133953.06,15.629350134224962,1.0
603121,华培动力,1030165.62,2626642.47,3656808.09,0.0023,2021,3656808.09,15.1121014917765,1,2018,1,1,136327382.172662,,4719108.07,15.367130583389082,1.0
603121,华培动力,3206764.54,4613791.52,7820556.06,0.0036,2022,7820556.06,15.872266345278499,1,2018,1,1,127032671.78248058,,3656808.09,15.1121014917765,1.0
603121,华培动力,3301550.39,5353913.29,8655463.68,0.0041,2023,8655463.68,15.973701434348229,1,2018,1,1,136101505.17990837,,7820556.06,15.872266345278499,1.0
603123,翠微股份,3931479.42,15128895.4,19060374.82,0.0056,2012,19060374.82,16.76312217372941,1,2012,1,1,109139859.98540215,,,,
603123,翠微股份,2654688.97,11564749.01,14219437.98,0.0043,2013,14219437.98,16.47012052867782,1,2012,1,1,115255679.49510665,,19060374.82,16.76312217372941,1.0
603123,翠微股份,12703027.47,16248183.74,28951211.21,0.0062,2014,28951211.21,17.181122633645508,1,2012,1,1,221220797.47291237,,14219437.98,16.47012052867782,1.0
603123,翠微股份,13741197.61,6414311.67,20155509.28,0.0041,2015,20155509.28,16.818988272000063,1,2012,1,1,140522083.91206482,,28951211.21,17.181122633645508,1.0
603123,翠微股份,13382878.5,4773639.43,18156517.93,0.0035,2016,18156517.93,16.714540223886107,1,2012,1,1,127443425.31747851,,20155509.28,16.818988272000063,1.0
603123,翠微股份,9166302.2,4473803.89,13640106.09,0.0027,2017,13640106.09,16.42852506152179,1,2012,1,1,122727009.01785138,,18156517.93,16.714540223886107,1.0
603123,翠微股份,5227173.72,4525429.49,9752603.21,0.0017,2018,9752603.21,16.093044905771126,1,2012,1,1,135578842.30059227,,13640106.09,16.42852506152179,1.0
603123,翠微股份,3803426.57,4193982.04,7997408.61,0.0015,2019,7997408.61,15.894628248459975,1,2012,1,1,142788275.93914923,,9752603.21,16.093044905771126,1.0
603123,翠微股份,5697673.89,55060215.29,60757889.18,0.0086,2020,60757889.18,17.922407511257493,1,2012,1,1,142510111.68382886,,7997408.61,15.894628248459975,1.0
603123,翠微股份,7995684.97,54262638.02,62258322.99,0.008,2021,62258322.99,17.9468028030844,1,2012,1,1,136327382.172662,,60757889.18,17.922407511257493,1.0
603123,翠微股份,9605002.2,38767748.03,48372750.23,0.0061,2022,48372750.23,17.694447222032153,1,2012,1,1,127032671.78248058,,62258322.99,17.9468028030844,1.0
603123,翠微股份,5936122.03,16193630.08,22129752.11,0.0032,2023,22129752.11,16.91243355561615,1,2012,1,1,136101505.17990837,,48372750.23,17.694447222032153,1.0
603125,常青科技,823179.73,547138.6,1370318.33,0.0006,2023,1370318.33,14.130554358234857,1,2023,1,1,136101505.17990837,,,,
603126,中材节能,1608339.28,3538876.0,5147215.28,0.0017,2014,5147215.28,15.453966598346572,1,2014,1,1,221220797.47291237,,,,
603126,中材节能,1367803.05,3729176.22,5096979.27,0.0017,2015,5096979.27,15.444158818410234,1,2014,1,1,140522083.91206482,,5147215.28,15.453966598346572,1.0
603126,中材节能,2447909.06,3688046.68,6135955.74,0.0018,2016,6135955.74,15.62967657180881,1,2014,1,1,127443425.31747851,,5096979.27,15.444158818410234,1.0
603126,中材节能,2461948.91,6772536.46,9234485.37,0.0029,2017,9234485.37,16.038455552310225,1,2014,1,1,122727009.01785138,,6135955.74,15.62967657180881,1.0
603126,中材节能,2064837.16,21707842.83,23772679.99,0.0071,2018,23772679.99,16.98404762178562,1,2014,1,1,135578842.30059227,,9234485.37,16.038455552310225,1.0
603126,中材节能,2343655.87,20541058.13,22884714.0,0.0059,2019,22884714.0,16.945979778420124,1,2014,1,1,142788275.93914923,,23772679.99,16.98404762178562,1.0
603126,中材节能,3857228.85,19723146.82,23580375.67,0.0056,2020,23580375.67,16.975925427076533,1,2014,1,1,142510111.68382886,,22884714.0,16.945979778420124,1.0
603126,中材节能,3593255.03,19131829.38,22725084.41,0.0051,2021,22725084.41,16.938979956436594,1,2014,1,1,136327382.172662,,23580375.67,16.975925427076533,1.0
603126,中材节能,6137915.16,19838662.58,25976577.74,0.0052,2022,25976577.74,17.072705872313364,1,2014,1,1,127032671.78248058,,22725084.41,16.938979956436594,1.0
603126,中材节能,5464141.83,32126591.65,37590733.48,0.0069,2023,37590733.48,17.442268154588632,1,2014,1,1,136101505.17990837,,25976577.74,17.072705872313364,1.0
603129,春风动力,8050156.19,13282459.41,21332615.6,0.0127,2017,21332615.6,16.875747755216448,1,2017,1,1,122727009.01785138,,,,
603129,春风动力,11320296.99,14272388.94,25592685.93,0.0123,2018,25592685.93,17.057817201842383,1,2017,1,1,135578842.30059227,,21332615.6,16.875747755216448,1.0
603129,春风动力,30217988.62,29637094.68,59855083.3,0.0075,2021,59855083.3,17.90743693707026,1,2017,1,1,136327382.172662,,25592685.93,17.057817201842383,1.0
603129,春风动力,23446849.89,42131617.9,65578467.79,0.0069,2022,65578467.79,17.99875798037382,1,2017,1,1,127032671.78248058,,59855083.3,17.90743693707026,1.0
603129,春风动力,31502931.34,34792945.33,66295876.67,0.0064,2023,66295876.67,18.00963827629995,1,2017,1,1,136101505.17990837,,65578467.79,17.99875798037382,1.0
603131,上海沪工,84209.71,2976350.89,3060560.6,0.0039,2016,3060560.6,14.934108986500867,1,2016,1,1,127443425.31747851,,,,
603131,上海沪工,393392.96,4360954.82,4754347.78,0.0052,2017,4754347.78,15.374570289798028,1,2016,1,1,122727009.01785138,,3060560.6,14.934108986500867,1.0
603131,上海沪工,4529751.1,5737389.56,10267140.66,0.0076,2018,10267140.66,16.14445922378989,1,2016,1,1,135578842.30059227,,4754347.78,15.374570289798028,1.0
603131,上海沪工,4516105.48,4481370.86,8997476.34,0.0056,2019,8997476.34,16.012454800454798,1,2016,1,1,142788275.93914923,,10267140.66,16.14445922378989,1.0
603131,上海沪工,3717584.58,3276369.57,6993954.15,0.003,2020,6993954.15,15.760556783945493,1,2016,1,1,142510111.68382886,,8997476.34,16.012454800454798,1.0
603131,上海沪工,3957638.63,3663687.87,7621326.5,0.0031,2021,7621326.5,15.846461125088002,1,2016,1,1,136327382.172662,,6993954.15,15.760556783945493,1.0
603131,上海沪工,2958614.91,2834885.45,5793500.36,0.0025,2022,5793500.36,15.572247392165062,1,2016,1,1,127032671.78248058,,7621326.5,15.846461125088002,1.0
603131,上海沪工,2957243.02,1575513.63,4532756.65,0.0021,2023,4532756.65,15.326841065003801,1,2016,1,1,136101505.17990837,,5793500.36,15.572247392165062,1.0
603132,金徽股份,334225.44,59942809.66,60277035.1,0.0119,2022,60277035.1,17.914461761635174,1,2022,1,1,127032671.78248058,,,,
603132,金徽股份,255164.36,53959263.83,54214428.19,0.0096,2023,54214428.19,17.808457652197006,1,2022,1,1,136101505.17990837,,60277035.1,17.914461761635174,1.0
603132,金徽股份,2167325.01,45364427.53,47531752.54,0.0073,2024,47531752.54,17.676908541240177,1,2022,1,1,392510522.886506,,54214428.19,17.808457652197006,1.0
603133,碳元科技,385144.84,217041.69,563309.95,0.0004,2018,563309.95,13.241587063713931,1,2018,1,1,135578842.30059227,,,,
603133,碳元科技,1898822.45,1562631.23,3461453.68,0.002,2019,3461453.68,15.05719948642459,1,2018,1,1,142788275.93914923,,563309.95,13.241587063713931,1.0
603133,碳元科技,2127714.81,1260737.09,3388451.9,0.0021,2020,3388451.9,15.035884003505966,1,2018,1,1,142510111.68382886,,3461453.68,15.05719948642459,1.0
603133,碳元科技,1883172.21,667569.12,2550741.33,0.0037,2021,2550741.33,14.751894984574292,1,2018,1,1,136327382.172662,,3388451.9,15.035884003505966,1.0
603133,碳元科技,1599045.58,232581.75,1831627.33,0.0039,2022,1831627.33,14.42071592699641,1,2018,1,1,127032671.78248058,,2550741.33,14.751894984574292,1.0
603135,中重科技,2854011.96,458888.31,3312900.27,0.0009,2023,3312900.27,15.013334880053193,1,2023,1,1,136101505.17990837,,,,
603136,天目湖,669769.34,4210253.53,4880022.87,0.0043,2018,4880022.87,15.40066066921081,1,2018,1,1,135578842.30059227,,,,
603136,天目湖,507916.84,3510132.67,4018049.51,0.0033,2019,4018049.51,15.206307395208814,1,2018,1,1,142788275.93914923,,4880022.87,15.40066066921081,1.0
603136,天目湖,2264689.91,23464233.08,25728922.99,0.016,2020,25728922.99,17.063126364106367,1,2018,1,1,142510111.68382886,,4018049.51,15.206307395208814,1.0
603136,天目湖,2731161.22,42518373.1,45249534.32,0.0282,2021,45249534.32,17.62770295888621,1,2018,1,1,136327382.172662,,25728922.99,17.063126364106367,1.0
603136,天目湖,2221059.35,37257342.98,39478402.33,0.0251,2022,39478402.33,17.4912643292092,1,2018,1,1,127032671.78248058,,45249534.32,17.62770295888621,1.0
603136,天目湖,1384432.18,35877619.53,37262051.71,0.0214,2023,37262051.71,17.43348601313929,1,2018,1,1,136101505.17990837,,39478402.33,17.4912643292092,1.0
603138,海量数据,9179607.39,5838483.57,15018090.96,0.0247,2017,15018090.96,16.5247661629419,1,2017,1,1,122727009.01785138,,,,
603138,海量数据,8934476.46,3883940.51,12818416.97,0.0194,2018,12818416.97,16.366393598565857,1,2017,1,1,135578842.30059227,,15018090.96,16.5247661629419,1.0
603138,海量数据,6878155.83,3701037.98,10579193.81,0.0153,2019,10579193.81,16.17439987658337,1,2017,1,1,142788275.93914923,,12818416.97,16.366393598565857,1.0
603138,海量数据,4345050.47,2836519.68,7181570.15,0.01,2020,7181570.15,15.787028740205898,1,2017,1,1,142510111.68382886,,10579193.81,16.17439987658337,1.0
603138,海量数据,2220871.33,5284497.27,7505368.6,0.0069,2021,7505368.6,15.831129269005652,1,2017,1,1,136327382.172662,,7181570.15,15.787028740205898,1.0
603138,海量数据,18954218.12,5536367.26,24490585.38,0.0239,2022,24490585.38,17.013799372292176,1,2017,1,1,127032671.78248058,,7505368.6,15.831129269005652,1.0
603138,海量数据,34542925.48,5618952.55,40161878.03,0.0441,2023,40161878.03,17.508428820848813,1,2017,1,1,136101505.17990837,,24490585.38,17.013799372292176,1.0
603139,康惠制药,189301.35,407686.65,596988.0,0.0006,2017,596988.0,13.299653966744351,1,2017,1,1,122727009.01785138,,,,
603139,康惠制药,218933.67,501084.56,720018.23,0.0006,2018,720018.23,13.487033198968911,1,2017,1,1,135578842.30059227,,596988.0,13.299653966744351,1.0
